customer_id,age,banked_flag,job_category,housing_type,dependents,employment_years,residence_years,loan_amount,duration_months,interest_rate,existing_monthly_obligation,average_monthly_inflow,average_monthly_outflow,emi,net_monthly_surplus,emi_coverage_ratio,loan_to_income_ratio,existing_obligation_ratio,dependent_ratio,employment_stability_score,income_variance_index,residence_stability_score,digital_behavior_score,location_type,digital_risk_score,purpose,credit_risk
CUST0895,49,0,1,2,4,1,1,15824,36,0.19,1666.64,3178,2943.95,580.04,-2012.63,0.0,4.98,0.52,0.12,0.28,0.49,0.44,0.46,1,0.64,1,1
CUST0896,49,0,2,2,3,6,4,22308,36,0.19,1966.26,4057,3508.64,817.72,-2235.62,0.0,5.0,0.48,0.09,0.36,0.59,0.34,0.54,1,0.57,1,1
CUST0897,36,1,2,2,5,3,2,17524,24,0.19,1842.91,3392,3151.89,883.36,-2486.16,0.0,5.0,0.54,0.26,0.33,0.58,0.4,0.37,0,0.63,1,1
CUST0898,41,0,2,2,5,6,4,21898,24,0.19,1728.55,4060,3407.15,1103.85,-2179.55,0.0,5.0,0.43,0.21,0.38,0.49,0.29,0.41,0,0.76,1,1
CUST0899,41,0,1,2,3,1,1,16204,24,0.2,1092.78,2696,2219.82,824.72,-1441.32,0.0,5.0,0.41,0.12,0.21,0.54,0.45,0.4,1,0.61,0,1
CUST0900,37,0,1,2,4,5,4,21869,24,0.18,1188.82,2877,2639.11,1091.79,-2042.72,0.0,5.0,0.41,0.2,0.34,0.44,0.27,0.57,0,0.67,1,1
CUST0901,30,1,2,2,2,2,2,27486,18,0.13,996.89,6022,3322.11,1688.95,14.05,1.01,4.56,0.17,0.15,0.62,0.52,0.41,0.87,0,0.44,1,1
CUST0902,24,1,2,2,0,4,2,37739,18,0.13,509.83,4368,2907.8,2318.97,-1368.6,0.41,5.0,0.12,0.0,0.62,0.5,0.51,0.9,0,0.62,1,1
CUST0903,24,1,2,2,2,1,1,22367,18,0.12,1317.92,8243,5255.3,1363.99,305.79,1.22,2.71,0.16,0.29,0.6,0.49,0.54,0.85,0,0.57,1,1
CUST0904,32,1,2,2,1,5,4,34629,24,0.15,945.7,7257,4553.47,1679.04,78.79,1.05,4.77,0.13,0.07,0.55,0.6,0.45,0.88,0,0.52,1,1
CUST0905,26,1,2,2,2,4,4,22318,24,0.14,394.09,3946,2406.13,1071.55,74.23,1.07,5.0,0.1,0.22,0.42,0.5,0.56,0.81,0,0.66,1,1
CUST0906,34,1,2,2,2,3,4,18011,18,0.12,513.58,4145,2458.58,1098.35,74.49,1.07,4.35,0.12,0.12,0.55,0.51,0.52,0.93,0,0.55,1,1
CUST0907,28,1,2,2,0,2,1,19680,24,0.12,405.8,3420,2183.22,926.41,-95.43,0.9,5.0,0.12,0.0,0.59,0.5,0.55,0.84,0,0.56,1,1
CUST0908,29,1,2,2,1,1,3,20861,18,0.14,270.16,3331,2152.75,1291.61,-383.52,0.7,5.0,0.08,0.08,0.45,0.58,0.54,0.79,0,0.56,1,1
CUST0909,32,1,2,2,1,1,4,23219,24,0.16,1033.34,7268,4633.03,1136.87,464.76,1.41,3.19,0.14,0.07,0.49,0.39,0.53,0.8,0,0.54,1,1
CUST0910,29,1,2,2,2,1,1,15024,24,0.14,1003.1,6550,4491.41,721.35,334.14,1.46,2.29,0.15,0.17,0.59,0.42,0.59,0.81,0,0.59,1,1
CUST0911,26,1,2,2,0,1,1,19925,18,0.17,853.07,6230,3656.72,1261.85,458.36,1.36,3.2,0.14,0.0,0.53,0.6,0.44,0.87,0,0.49,1,1
CUST0912,25,1,2,2,0,2,1,18700,36,0.14,381.0,3004,1689.92,639.12,293.96,1.46,5.0,0.13,0.0,0.68,0.63,0.52,0.79,0,0.55,1,1
CUST0913,27,1,2,2,2,3,4,18456,36,0.15,1299.9,8052,5788.92,639.78,323.4,1.51,2.29,0.16,0.2,0.51,0.56,0.53,0.89,0,0.65,1,1
CUST0914,31,1,2,2,2,3,2,17412,18,0.14,1263.2,7260,4368.46,1078.07,550.27,1.51,2.4,0.17,0.14,0.5,0.64,0.65,0.79,0,0.59,1,1
CUST0915,34,1,2,2,0,2,2,37672,18,0.16,871.34,5110,3052.0,2367.93,-1181.27,0.5,5.0,0.17,0.0,0.66,0.57,0.53,0.85,0,0.53,1,1
CUST0916,31,1,2,2,1,1,2,15323,36,0.14,494.93,5713,4149.91,523.7,544.46,2.04,2.68,0.09,0.07,0.5,0.62,0.51,0.92,0,0.46,1,1
CUST0917,29,1,2,2,1,3,1,20092,18,0.14,561.55,3250,2403.64,1244.0,-959.19,0.23,5.0,0.17,0.08,0.52,0.44,0.51,0.82,0,0.49,1,1
CUST0918,34,1,2,2,1,2,3,29446,24,0.16,383.8,4350,2475.7,1441.77,48.73,1.03,5.0,0.09,0.06,0.61,0.42,0.51,0.93,0,0.68,1,1
CUST0919,34,1,2,2,2,2,1,10068,24,0.13,1553.96,8712,5012.55,478.65,1666.84,4.48,1.16,0.18,0.12,0.52,0.57,0.61,0.84,0,0.58,1,0
CUST0920,22,1,2,2,1,3,1,11276,36,0.12,348.33,4353,2426.83,374.52,1203.32,4.21,2.59,0.08,0.2,0.66,0.59,0.62,0.92,0,0.56,1,0
CUST0921,26,1,2,2,1,5,1,37256,36,0.13,1105.25,7860,4419.99,1255.3,1079.46,1.86,4.74,0.14,0.11,0.49,0.55,0.57,0.8,0,0.59,1,1
CUST0922,33,1,2,2,0,4,3,31791,18,0.15,616.92,5324,3747.84,1983.27,-1024.03,0.48,5.0,0.12,0.0,0.55,0.46,0.58,0.85,0,0.65,1,1
CUST0923,25,1,2,2,2,3,2,17886,24,0.13,486.6,5533,3206.33,850.33,989.74,2.16,3.23,0.09,0.25,0.57,0.41,0.43,0.86,0,0.46,1,1
CUST0924,23,1,2,2,1,3,2,33548,24,0.14,767.51,5314,3046.5,1610.74,-110.75,0.93,5.0,0.14,0.17,0.67,0.53,0.55,0.94,0,0.48,1,1
CUST0925,29,1,2,2,0,3,2,22805,18,0.14,1374.44,8375,4684.08,1411.98,904.5,1.64,2.72,0.16,0.0,0.63,0.49,0.6,0.86,0,0.69,1,1
CUST0926,34,1,2,2,1,4,2,36731,24,0.16,1284.71,8809,6028.91,1798.46,-303.08,0.83,4.17,0.15,0.06,0.67,0.58,0.62,0.81,0,0.66,1,1
CUST0927,24,1,2,2,1,1,4,38689,24,0.13,525.42,5052,3627.34,1839.35,-940.11,0.49,5.0,0.1,0.14,0.58,0.64,0.63,0.9,0,0.54,1,1
CUST0928,34,1,2,2,2,3,3,36221,36,0.14,394.46,3075,1692.85,1237.95,-250.26,0.8,5.0,0.13,0.12,0.63,0.52,0.45,0.84,0,0.6,1,1
CUST0929,33,1,2,2,1,5,4,39149,36,0.17,1007.76,7136,4755.2,1395.77,-22.73,0.98,5.0,0.14,0.06,0.53,0.64,0.6,0.86,0,0.62,1,1
CUST0930,30,1,2,2,2,4,1,19322,24,0.12,949.09,5377,3559.42,909.55,-41.06,0.95,3.59,0.18,0.15,0.44,0.6,0.5,0.86,0,0.67,1,1
CUST0931,31,1,2,2,1,5,2,24721,24,0.14,410.21,4891,3296.0,1186.93,-2.14,1.0,5.0,0.08,0.07,0.48,0.62,0.46,0.83,0,0.57,1,1
CUST0932,22,1,2,2,1,2,4,10073,24,0.12,772.14,4816,2718.44,474.17,851.25,2.8,2.09,0.16,0.2,0.56,0.62,0.63,0.78,0,0.66,1,1
CUST0933,33,1,2,2,1,5,1,26273,36,0.13,896.47,8243,5569.34,885.24,891.95,2.01,3.19,0.11,0.06,0.45,0.44,0.65,0.88,0,0.51,1,1
CUST0934,30,1,2,2,0,1,4,12610,24,0.15,687.25,8374,6111.76,611.42,963.57,2.58,1.51,0.08,0.0,0.45,0.58,0.46,0.89,0,0.61,1,1
CUST0935,28,1,2,2,1,2,2,21843,18,0.16,777.59,4325,2616.05,1372.97,-441.61,0.68,5.0,0.18,0.09,0.6,0.55,0.42,0.81,0,0.45,1,1
CUST0936,22,1,2,2,0,3,2,13714,24,0.14,811.38,4962,3200.93,658.45,291.24,1.44,2.76,0.16,0.0,0.56,0.52,0.52,0.88,0,0.64,1,1
CUST0937,27,1,2,2,1,2,4,36430,18,0.15,307.08,3753,2242.61,2272.68,-1069.37,0.53,5.0,0.08,0.1,0.66,0.6,0.6,0.79,0,0.44,1,1
CUST0938,24,1,2,2,0,5,2,25685,36,0.14,690.02,5802,3566.11,877.85,668.02,1.76,4.43,0.12,0.0,0.62,0.41,0.53,0.92,0,0.48,1,1
CUST0939,25,1,2,2,2,4,1,34400,18,0.16,1278.37,8087,5882.66,2162.26,-1236.29,0.43,4.25,0.16,0.25,0.56,0.5,0.48,0.84,0,0.67,1,1
CUST0940,22,1,2,2,0,1,3,10561,36,0.17,815.62,6710,4517.55,376.53,1000.3,3.66,1.57,0.12,0.0,0.64,0.64,0.62,0.79,0,0.66,1,1
CUST0941,31,1,2,2,2,1,2,25513,24,0.15,1134.33,7264,4756.5,1237.04,136.13,1.11,3.51,0.16,0.14,0.45,0.6,0.6,0.89,0,0.49,1,1
CUST0942,30,1,2,2,1,1,1,11799,24,0.15,970.25,6486,4797.67,572.09,145.99,1.26,1.82,0.15,0.08,0.63,0.65,0.47,0.92,0,0.69,1,1
CUST0943,30,1,2,2,0,4,3,34203,24,0.14,648.92,5980,3318.71,1642.18,370.19,1.23,5.0,0.11,0.0,0.47,0.41,0.43,0.87,0,0.59,1,1
CUST0944,23,1,2,2,0,1,3,35165,24,0.14,821.58,5969,3423.27,1688.37,35.78,1.02,5.0,0.14,0.0,0.57,0.4,0.41,0.83,0,0.63,1,1
CUST0945,34,1,2,2,0,5,3,39698,36,0.15,894.79,7434,4230.56,1376.14,932.51,1.68,5.0,0.12,0.0,0.66,0.46,0.62,0.8,0,0.51,1,1
CUST0946,33,1,2,2,0,1,1,29277,18,0.13,434.84,3426,2194.78,1799.0,-1002.62,0.44,5.0,0.13,0.0,0.51,0.53,0.47,0.88,0,0.58,1,1
CUST0947,34,1,2,2,0,3,2,16066,36,0.17,454.47,5028,3434.79,572.8,565.94,1.99,3.2,0.09,0.0,0.63,0.51,0.58,0.8,0,0.63,1,1
CUST0948,35,1,2,2,2,2,4,10173,36,0.15,1369.81,8590,5170.58,352.65,1696.96,5.81,1.18,0.16,0.11,0.62,0.43,0.54,0.79,0,0.48,1,0
CUST0949,32,1,2,2,0,5,3,21280,18,0.14,1057.58,6182,4094.01,1317.55,-287.14,0.78,3.44,0.17,0.0,0.49,0.45,0.61,0.8,0,0.54,1,1
CUST0950,32,1,2,2,1,1,1,23288,36,0.13,738.65,7958,4759.34,784.66,1675.35,3.14,2.93,0.09,0.07,0.47,0.55,0.43,0.89,0,0.46,1,0
CUST0951,41,1,4,1,0,16,12,458648,60,0.08,2915.04,60258,21385.67,9299.73,26657.56,3.87,5.0,0.05,0.0,0.97,0.08,0.97,0.81,0,0.05,0,0
CUST0952,50,1,4,1,1,19,14,479749,84,0.1,1312.27,57044,26183.66,7964.4,21583.67,3.71,5.0,0.02,0.03,0.95,0.08,0.97,0.71,0,0.07,0,0
CUST0953,46,1,4,1,1,21,17,356855,60,0.1,1627.12,81014,31594.82,7582.11,40209.95,6.3,4.4,0.02,0.03,0.95,0.04,0.98,0.81,0,0.12,1,0
CUST0954,46,1,4,1,0,24,14,248607,60,0.08,2435.42,84185,37298.04,5040.85,39410.69,8.82,2.95,0.03,0.0,0.98,0.03,0.95,0.68,0,0.07,0,0
CUST0955,48,1,4,1,1,23,15,351841,48,0.09,3814.69,92499,31575.26,8755.58,48353.47,6.52,3.8,0.04,0.03,0.97,0.06,1.0,0.74,0,0.11,0,0
CUST0956,43,1,4,1,2,26,18,461710,48,0.09,2732.13,65084,27681.98,11489.67,23180.22,3.02,5.0,0.04,0.08,0.98,0.03,0.96,0.82,0,0.07,1,0
CUST0957,48,1,4,1,2,32,15,429000,60,0.1,2998.35,62020,19879.85,9114.98,30026.82,4.29,5.0,0.05,0.06,0.95,0.08,0.96,0.74,0,0.05,0,0
CUST0958,45,1,4,1,2,24,23,231684,84,0.1,1554.36,44216,18296.17,3846.23,20519.24,6.33,5.0,0.04,0.07,0.97,0.1,0.96,0.69,0,0.09,0,0
CUST0959,47,1,4,1,0,25,21,347140,48,0.09,1976.05,72561,28944.88,8638.59,33001.48,4.82,4.78,0.03,0.0,0.96,0.08,0.91,0.82,0,0.07,0,0
CUST0960,46,1,4,1,1,32,12,153799,84,0.1,3533.65,91221,37197.27,2553.25,47936.83,19.77,1.69,0.04,0.03,0.94,0.05,0.94,0.61,0,0.05,1,0
CUST0961,43,1,4,1,2,33,24,209620,48,0.09,984.7,66754,23889.49,5216.4,36663.41,8.03,3.14,0.01,0.08,0.98,0.09,0.95,0.76,0,0.13,0,0
CUST0962,55,1,4,1,2,20,10,356664,48,0.1,928.69,66317,30638.12,9045.92,25704.27,3.84,5.0,0.01,0.05,0.96,0.05,0.96,0.6,0,0.12,1,0
CUST0963,54,1,4,1,0,18,10,449856,60,0.08,998.15,51534,23271.22,9121.46,18143.17,2.99,5.0,0.02,0.0,0.92,0.04,0.98,0.65,0,0.08,0,0
CUST0964,54,1,4,1,2,19,11,161801,84,0.1,2090.13,59573,21009.38,2686.09,33787.4,13.58,2.72,0.04,0.05,0.99,0.05,0.97,0.64,0,0.06,0,0
CUST0965,55,1,4,1,0,20,21,118417,84,0.08,2133.24,79556,36187.26,1845.67,39389.83,20.0,1.49,0.03,0.0,0.93,0.04,0.91,0.7,0,0.09,0,0
CUST0966,48,1,4,1,2,32,20,337531,48,0.1,3576.18,98191,40757.43,8560.66,45296.73,6.29,3.44,0.04,0.06,0.94,0.06,0.92,0.81,0,0.09,1,0
CUST0967,48,1,4,1,2,15,16,312764,60,0.09,2734.42,58068,23556.54,6492.47,25284.57,4.89,5.0,0.05,0.06,0.99,0.04,0.97,0.83,0,0.07,0,0
CUST0968,57,1,4,1,1,35,14,127699,84,0.08,3894.72,92825,42711.37,1990.34,44228.57,20.0,1.38,0.04,0.03,0.94,0.03,0.99,0.74,0,0.06,0,0
CUST0969,50,1,4,1,2,17,18,236912,60,0.09,1162.22,98822,44716.72,4917.9,48025.16,10.77,2.4,0.01,0.06,0.96,0.09,0.91,0.8,0,0.12,0,0
CUST0970,56,1,4,1,2,29,12,321313,84,0.09,1995.03,49375,16433.24,5169.63,25777.1,5.99,5.0,0.04,0.05,0.96,0.08,1.0,0.68,0,0.05,0,0
CUST0971,40,1,4,1,2,15,12,269081,48,0.1,1109.06,33172,14903.37,6824.59,10334.98,2.51,5.0,0.03,0.09,0.93,0.04,1.0,0.62,0,0.13,1,0
CUST0972,41,1,4,1,2,19,21,264020,60,0.09,1006.98,33387,14929.01,5480.62,11970.39,3.18,5.0,0.03,0.08,0.94,0.05,0.92,0.74,0,0.06,1,0
CUST0973,49,1,4,1,2,17,14,192130,60,0.09,2129.51,94374,42103.03,3988.3,46153.16,12.57,2.04,0.02,0.06,0.96,0.07,0.95,0.61,0,0.05,1,0
CUST0974,47,1,4,1,1,35,20,146498,60,0.09,1272.36,79531,28950.29,3041.06,46267.29,16.21,1.84,0.02,0.03,0.95,0.04,0.94,0.8,0,0.1,1,0
CUST0975,51,1,4,1,1,24,15,402422,60,0.09,421.59,36422,14875.0,8353.62,12771.79,2.53,5.0,0.01,0.03,0.96,0.06,0.92,0.75,0,0.11,1,0
CUST0976,59,1,4,1,0,34,15,165937,48,0.08,3606.99,76540,34314.34,4051.01,34567.66,9.53,2.17,0.05,0.0,0.99,0.05,0.95,0.82,0,0.14,0,0
CUST0977,48,1,4,1,2,20,25,361329,48,0.09,2591.53,63903,24314.71,8991.69,28005.07,4.11,5.0,0.04,0.06,0.96,0.03,0.93,0.64,0,0.06,1,0
CUST0978,59,1,4,1,2,20,19,313721,60,0.08,1840.23,68686,24646.91,6361.13,35837.73,6.63,4.57,0.03,0.05,0.98,0.06,0.97,0.73,0,0.07,1,0
CUST0979,48,1,4,1,1,16,22,252895,84,0.09,1631.24,40769,15359.65,4068.85,19709.26,5.84,5.0,0.04,0.03,0.98,0.09,0.9,0.7,0,0.07,1,0
CUST0980,50,1,4,1,1,21,10,450572,48,0.09,2271.93,54504,20124.88,11212.5,20894.69,2.86,5.0,0.04,0.03,0.99,0.07,1.0,0.73,0,0.14,0,0
CUST0981,47,1,4,1,1,22,15,244406,60,0.09,1523.47,44282,15121.44,5073.47,22563.62,5.45,5.0,0.03,0.03,0.98,0.08,0.93,0.67,0,0.11,1,0
CUST0982,47,1,4,1,0,21,21,201884,84,0.09,2179.41,56822,21047.54,3248.13,30346.92,10.34,3.55,0.04,0.0,0.95,0.05,0.91,0.63,0,0.06,1,0
CUST0983,56,1,4,1,2,18,11,417957,48,0.08,3385.9,91138,30497.23,10203.55,47051.32,5.61,4.59,0.04,0.05,0.96,0.04,0.96,0.85,0,0.05,1,0
CUST0984,41,1,4,1,0,34,25,497619,60,0.1,1940.62,40071,13433.77,10572.93,14123.68,2.34,5.0,0.05,0.0,0.99,0.08,0.97,0.73,0,0.05,0,0
CUST0985,46,1,4,1,0,33,13,275420,60,0.08,1134.63,33482,11399.45,5584.52,15363.4,3.75,5.0,0.03,0.0,0.99,0.05,0.94,0.72,0,0.12,1,0
CUST0986,49,1,4,1,2,28,10,425613,84,0.08,1904.47,45689,17309.95,6633.7,19840.88,3.99,5.0,0.04,0.06,0.93,0.03,0.93,0.62,0,0.06,1,0
CUST0987,43,1,4,1,0,22,22,377814,60,0.09,1063.61,68304,22145.54,7842.8,37252.05,5.75,5.0,0.02,0.0,1.0,0.04,0.98,0.64,0,0.07,0,0
CUST0988,42,1,4,1,1,23,20,277049,60,0.08,704.46,61475,22181.63,5617.55,32971.36,6.87,4.51,0.01,0.04,0.98,0.08,0.91,0.73,0,0.14,0,0
CUST0989,51,1,4,1,1,22,25,307354,60,0.09,388.64,32785,14639.06,6380.16,11377.14,2.78,5.0,0.01,0.03,0.98,0.04,0.91,0.8,0,0.05,0,0
CUST0990,46,1,4,1,2,21,21,304781,60,0.1,1671.04,37259,12449.75,6475.7,16662.51,3.57,5.0,0.04,0.07,0.92,0.04,0.95,0.68,0,0.12,0,0
CUST0991,45,1,4,1,1,25,21,127290,60,0.09,1928.58,58652,20489.76,2642.33,33591.33,13.71,2.17,0.03,0.04,0.96,0.09,0.94,0.74,0,0.14,0,0
CUST0992,56,1,4,1,1,16,13,226930,60,0.1,2009.05,64574,20714.92,4821.59,37028.44,8.68,3.51,0.03,0.03,0.96,0.04,0.93,0.72,0,0.12,0,0
CUST0993,53,1,4,1,0,22,21,422179,84,0.08,894.73,36045,12125.39,6580.17,16444.71,3.5,5.0,0.02,0.0,0.98,0.03,0.98,0.73,0,0.15,0,0
CUST0994,49,1,4,1,2,20,10,474683,60,0.1,1121.37,67455,27876.71,10085.61,28371.31,3.81,5.0,0.02,0.06,0.98,0.08,0.96,0.76,0,0.13,1,0
CUST0995,49,1,4,1,0,31,19,176116,84,0.1,3185.13,89795,37057.03,2923.73,46629.11,16.95,1.96,0.04,0.0,0.97,0.04,0.96,0.67,0,0.13,1,0
CUST0996,58,1,4,1,0,21,13,196969,48,0.09,2705.79,55487,19010.22,4901.58,28869.41,6.89,3.55,0.05,0.0,0.95,0.07,0.99,0.7,0,0.12,1,0
CUST0997,44,1,4,1,2,18,24,318997,48,0.09,1531.25,82165,28579.15,7938.25,44116.35,6.56,3.88,0.02,0.07,0.96,0.1,0.92,0.75,0,0.08,1,0
CUST0998,60,1,4,1,2,19,10,249265,48,0.1,2819.37,61976,29352.04,6322.0,23482.59,4.71,4.02,0.05,0.05,0.93,0.04,0.97,0.75,0,0.08,0,0
CUST0999,52,1,4,1,2,19,23,446511,60,0.08,2535.17,77018,31430.91,9053.63,33998.29,4.76,5.0,0.03,0.06,0.95,0.07,0.99,0.65,0,0.11,1,0
CUST1000,43,1,4,1,0,31,20,399634,60,0.1,985.77,49099,21606.87,8491.04,18015.32,3.12,5.0,0.02,0.0,0.94,0.05,0.95,0.66,0,0.13,1,0
